0|name_eng|1|city_eng|2|country_eng|3|latitude|4|longitude|5|runway_elevation
Matthews Ridge|Matthews Ridge|Matthews Ridge|Matthews Ridge|Guyana|Guyana|7.483|7.483|-60.183|-60.183|174|174
Matak|Matak|Matak|Matak|Indonesia|Indonesia|3.348119|3.348119|106.258050|106.258050|3|3
Mineral Wells Arpt|Mineral Wells Arpt|Mineral Wells|Mineral Wells|United States|United States|32.781605|32.781605|-98.060175|-98.060175|297|297
Windom Municipal|Windom Municipal|Windom, MN|Windom, MN|United States|United States|43.913402|43.913402|-95.109408|-95.109408|430|430
Mwadui|Mwadui|Mwadui|Mwadui|Tanzania|Tanzania|-3.500|-3.500|33.617|33.617|1210|1210
Hook Field|Hook Field|Middletown, Ohio|Middletown, Ohio|United States|United States|39.531806|39.531806|-84.396444|-84.396444|198|198
Mountain|Mountain|Mountain|Mountain|Nepal|Nepal|28.000|28.000|85.333|85.333||
Magwe|Magwe|Magwe|Magwe|Myanmar|Myanmar|20.165453|20.165453|94.941185|94.941185|84|84
Motswari Airfield|Motswari Airfield|Motswari|Motswari|South Africa|South Africa|0|0|0|0||
Mount Wilson|Mount Wilson|Mount Wilson|Mount Wilson|United Kingdom|United Kingdom|51.916666666667|51.916666666667|-2.8666666666667|-2.8666666666667||
Moolawatana|Moolawatana|Moolawatana|Moolawatana|Australia|Australia|-29.907222|-29.907222|139.766111|139.766111|101|101
Mussau|Mussau|Mussau|Mussau|Papua New Guinea|Papua New Guinea|-1.633|-1.633|149.667|149.667|2|2
Mundulkiri|Mundulkiri|Mundulkiri|Mundulkiri|Cambodia|Cambodia|5.5166666666667|5.5166666666667|72.866666666667|72.866666666667||
Mouscron|Mouscron|Mouscron|Mouscron|Belgium|Belgium|0|0|0|0||
Miranda Downs|Miranda Downs|Miranda Downs|Miranda Downs|Australia|Australia|-17.328611|-17.328611|141.885556|141.885556|50|50
Mwanza|Mwanza|Mwanza|Mwanza|Tanzania|Tanzania|-2.444486|-2.444486|32.932667|32.932667|1147|1147
Municipal|Municipal|Manila|Manila|Colombia|Colombia|35.894444|35.894444|-90.154569|-90.154569|74|74
Masamba|Masamba|Masamba|Masamba|Indonesia|Indonesia|-2.558044|-2.558044|120.324383|120.324383|50|50
San Juan County|San Juan County|Monticello|Monticello|United States|United States|37.937215|37.937215|-109.346505|-109.346505|2133|2133
Marion Downs|Marion Downs|Marion Downs|Marion Downs|Australia|Australia|-23.363889|-23.363889|139.649722|139.649722|137|137
Maxton|Maxton|Maxton|Maxton|United States|United States|34.791948|34.791948|-79.365835|-79.365835|66|66
Maxwell AFB|Maxwell AFB|Montgomery|Montgomery|United States|United States|32.379167|32.379167|-86.362500|-86.362500|52|52
Marlborough|Marlborough|Marlborough|Marlborough|United States|United States|42.333333333333|42.333333333333|-71.55|-71.55|85|85
Moro|Moro|Moro|Moro|Papua New Guinea|Papua New Guinea|-6.363333|-6.363333|143.238056|143.238056|838|838
Imelda Romualdez Marcos|Imelda Romualdez Marcos|Mati|Mati|Philippines|Philippines|6.949367|6.949367|126.272950|126.272950|48|48
Minna|Minna|Minna|Minna|Nigeria|Nigeria|9.652172|9.652172|6.462256|6.462256|254|254
Mindik|Mindik|Mindik|Mindik|Papua New Guinea|Papua New Guinea|-6.467|-6.467|147.433|147.433|1219|1219
Mexicali|Mexicali|Mexicali|Mexicali|Mexico|Mexico|32.630634|32.630634|-115.241637|-115.241637|23|23
Morombe|Morombe|Morombe|Morombe|Madagascar|Madagascar|-21.753867|-21.753867|43.375533|43.375533|5|5
Morlaix|Morlaix|Morlaix|Morlaix|France|France|48.600747|48.600747|-3.816669|-3.816669|84|84
Municipal|Municipal|Monticello|Monticello|Italy|Italy|42.220363|42.220363|-91.163299|-91.163299|254|254
Malpensa|Malpensa|Milan|Milan|Italy|Italy|45.630606|45.630606|8.728111|8.728111|234|234
Mitchell River|Mitchell River|Mitchell River|Mitchell River|Australia|Australia|-15.483|-15.483|141.750|141.750||
Mirgorod|Mirgorod|Mirgorod|Mirgorod|Ukraine|Ukraine|49.930556|49.930556|33.641667|33.641667|129|129
Maota Savaii Is|Maota Savaii Is|Maota Savaii Is|Maota Savaii Is|Samoa|Samoa|-13.742222|-13.742222|-172.257778|-172.257778|30|30
Maintirano|Maintirano|Maintirano|Maintirano|Madagascar|Madagascar|-18.050278|-18.050278|44.033333|44.033333|29|29
Mullewa|Mullewa|Mullewa|Mullewa|Australia|Australia|-28.473889|-28.473889|115.518056|115.518056|290|290
Moron|Moron|Moron|Moron|Mongolia|Mongolia|49.663311|49.663311|100.099364|100.099364|1302|1302
Mandalgobi|Mandalgobi|Mandalgobi|Mandalgobi|Mongolia|Mongolia|45.738056|45.738056|106.269167|106.269167||
Mora|Mora|Mora|Mora|Sweden|Sweden|60.957908|60.957908|14.511383|14.511383|193|193
Mccarthy|Mccarthy|Mccarthy|Mccarthy|United States|United States|61.437061|61.437061|-142.903737|-142.903737|467|467
Meixian|Meixian|Meixian|Meixian|China|China|24.269|24.269|116.104|116.104||
Moruya|Moruya|Moruya|Moruya|Australia|Australia|-35.897778|-35.897778|150.144444|150.144444|4|4
Mayoumba|Mayoumba|Mayoumba|Mayoumba|Gabon|Gabon|-3.460556|-3.460556|10.676667|10.676667|4|4
Maracay|Maracay|Maracay|Maracay|Venezuela|Venezuela|10.183375|10.183375|-67.557319|-67.557319|442|442
Malindi|Malindi|Malindi|Malindi|Kenya|Kenya|-3.229306|-3.229306|40.101667|40.101667|24|24
Miyake Jima|Miyake Jima|Miyake Jima|Miyake Jima|Japan|Japan|34.073611|34.073611|139.560278|139.560278|20|20
Montgomery Field|Montgomery Field|San Diego|San Diego|United States|United States|32.815722|32.815722|-117.139583|-117.139583|130|130
Mayaguana|Mayaguana|Mayaguana|Mayaguana|Turks and Caicos Islands|Turks and Caicos Islands|22.379528|22.379528|-73.013500|-73.013500|3|3
Marble Canyon|Marble Canyon|Marble Canyon|Marble Canyon|United States|United States|36.816666666667|36.816666666667|-111.65|-111.65|1098|1098
Murray Island|Murray Island|Murray Island|Murray Island|Australia|Australia|-9.914722|-9.914722|144.054167|144.054167|37|37
Matsuyama|Matsuyama|Matsuyama|Matsuyama|Japan|Japan|33.827222|33.827222|132.699722|132.699722|8|8
May Creek|May Creek|May Creek|May Creek|United States|United States|61.335674|61.335674|-142.686775|-142.686775|503|503
Mccall|Mccall|Mccall|Mccall|United States|United States|44.888722|44.888722|-116.101750|-116.101750|1531|1531
Monkey Mountain|Monkey Mountain|Monkey Mountain|Monkey Mountain|Guyana|Guyana|4.600|4.600|-59.633|-59.633|518|518
Mareb|Mareb|Mareb|Mareb|Yemen|Yemen|15.469167|15.469167|45.326944|45.326944|1006|1006
Myroodah|Myroodah|Myroodah|Myroodah|Australia|Australia|-18.123889|-18.123889|124.270833|124.270833|39|39
Mary|Mary|Mary|Mary|Turkmenistan|Turkmenistan|37.619444|37.619444|61.896667|61.896667|222|222
Mysore|Mysore|Mysore|Mysore|India|India|12.307222|12.307222|76.649722|76.649722|716|716
Myrtle Beach Afb|Myrtle Beach Afb|Myrtle Beach|Myrtle Beach|United States|United States|33.679750|33.679750|-78.928333|-78.928333|8|8
Moyale|Moyale|Moyale|Moyale|Kenya|Kenya|3.550|3.550|39.033|39.033|1160|1160
Myitkyina|Myitkyina|Myitkyina|Myitkyina|Myanmar|Myanmar|25.383636|25.383636|97.351919|97.351919|145|145
Ellis Field|Ellis Field|Mekoryuk|Mekoryuk|United States|United States|60.371420|60.371420|-166.270608|-166.270608|15|15
Yuba County|Yuba County|Marysville|Marysville|United States|United States|39.097778|39.097778|-121.569833|-121.569833|20|20
Mtwara|Mtwara|Mtwara|Mtwara|Tanzania|Tanzania|-10.339058|-10.339058|40.181781|40.181781|113|113
Menyamya|Menyamya|Menyamya|Menyamya|Papua New Guinea|Papua New Guinea|-7.200|-7.200|146.017|146.017|1128|1128
Miri|Miri|Miri|Miri|Malaysia|Malaysia|4.322014|4.322014|113.986806|113.986806|18|18
Monkey Bay|Monkey Bay|Monkey Bay|Monkey Bay|Malawi|Malawi|-14.083611|-14.083611|34.919722|34.919722|482|482
Muzaffarnagar|Muzaffarnagar|Muzaffarnagar|Muzaffarnagar|India|India|29.483|29.483|77.700|77.700||
Mocimboa Praia|Mocimboa Praia|Mocimboa Praia|Mocimboa Praia|Mozambique|Mozambique|-11.361789|-11.361789|40.354875|40.354875|27|27
Mitzic|Mitzic|Mitzic|Mitzic|Gabon|Gabon|0.783|0.783|11.550|11.550|583|583
Mendez|Mendez|Mendez|Mendez|Ecuador|Ecuador|-2.717|-2.717|-78.317|-78.317||
Manatee|Manatee|Manatee|Manatee|Guatemala|Guatemala|17.250|17.250|-89.133|-89.133||
Mzamba(Wild Coast Sun)|Mzamba(Wild Coast Sun)|Mzamba(Wild Coast Sun)|Mzamba(Wild Coast Sun)|South Africa|South Africa|-31.250|-31.250|29.833|29.833||
Makung|Makung|Makung|Makung|Taiwan|Taiwan|23.568669|23.568669|119.628311|119.628311|31|31
Merzifon|Merzifon|Merzifon|Merzifon|Turkey|Turkey|40.829375|40.829375|35.521992|35.521992|536|536
Mopti|Mopti|Mopti|Mopti|Mali|Mali|14.512803|14.512803|-4.079561|-4.079561|276|276
Marana|Marana|Marana|Marana|United States|United States|32.509833|32.509833|-111.325333|-111.325333|577|577
Marakei|Marakei|Marakei|Marakei|Kiribati|Kiribati|2.058611|2.058611|173.271389|173.271389|3|3
Santaguida|Santaguida|Manizales|Manizales|Colombia|Colombia|5.029992|5.029992|-75.465114|-75.465114|2094|2094
Frescaty|Frescaty|Metz|Metz|France|France|49.076389|49.076389|6.133889|6.133889|192|192
Minj|Minj|Minj|Minj|Papua New Guinea|Papua New Guinea|-5.900|-5.900|144.667|144.667|1567|1567
Sierra Maestra|Sierra Maestra|Manzanillo|Manzanillo|Cuba|Cuba|20.288172|20.288172|-77.089300|-77.089300|34|34
Motueka|Motueka|Motueka|Motueka|New Zealand|New Zealand|-41.123333|-41.123333|172.988611|172.988611|12|12
Mkuze|Mkuze|Mkuze|Mkuze|South Africa|South Africa|-27.626086|-27.626086|32.044275|32.044275|122|122
Mazar-i-sharif|Mazar-i-sharif|Mazar-i-sharif|Mazar-i-sharif|Afghanistan|Afghanistan|36.706914|36.706914|67.209678|67.209678|391|391
Mostyn|Mostyn|Mostyn|Mostyn|Malaysia|Malaysia|4.667|4.667|118.183|118.183||
Gen Rafael Buelna|Gen Rafael Buelna|Mazatlan|Mazatlan|Mexico|Mexico|23.161356|23.161356|-106.266072|-106.266072|12|12
Muzaffarpur|Muzaffarpur|Muzaffarpur|Muzaffarpur|India|India|26.119089|26.119089|85.313664|85.313664|53|53
Mulu, Sarawak|Mulu, Sarawak|Mulu, Sarawak|Mulu, Sarawak|Malaysia|Malaysia|4.050556|4.050556|114.809167|114.809167|24|24
Mechria|Mechria|Mechria|Mechria|Algeria|Algeria|33.55|33.55|-0.28333333333333|-0.28333333333333||
Mena|Mena|Mena|Mena|Ethiopia|Ethiopia|6.400|6.400|39.833|39.833|1274|1274
Mossel Bay|Mossel Bay|Mossel Bay|Mossel Bay|South Africa|South Africa|-34.158611|-34.158611|22.055278|22.055278|152|152
Marion|Marion|Marion|Marion|United States|United States|40.489864|40.489864|-85.679732|-85.679732|262|262
Narrabri|Narrabri|Narrabri|Narrabri|Australia|Australia|-30.319167|-30.319167|149.827222|149.827222|240|240
Albany NAS|Albany NAS|Albany|Albany|United States|United States|47.85|47.85|55.833333333333|55.833333333333||
Naracoorte|Naracoorte|Naracoorte|Naracoorte|Australia|Australia|-36.985278|-36.985278|140.725000|140.725000|52|52
Macanal|Macanal|Macanal|Macanal|Colombia|Colombia|2.567|2.567|-67.583|-67.583||
Natitingou|Natitingou|Natitingou|Natitingou|Benin|Benin|10.376944|10.376944|1.360278|1.360278|430|430
Banaina|Banaina|Banaina|Banaina|Indonesia|Indonesia|2.750|2.750|117.050|117.050||
Sonegaon|Sonegaon|Nagpur|Nagpur|India|India|21.092192|21.092192|79.047183|79.047183|315|315
Naha|Naha|Naha|Naha|Indonesia|Indonesia|3.683214|3.683214|125.528019|125.528019|5|5
Annai|Annai|Annai|Annai|Guyana|Guyana|3.959442|3.959442|-59.124168|-59.124168|92|92
Nakhichevan|Nakhichevan|Nakhichevan|Nakhichevan|Azerbaijan|Azerbaijan|39.188806|39.188806|45.458442|45.458442|873|873
Nakhon Ratchasima|Nakhon Ratchasima|Nakhon Ratchasima|Nakhon Ratchasima|Thailand|Thailand|14.949497|14.949497|102.312736|102.312736|233|233
Nalchik|Nalchik|Nalchik|Nalchik|Russian Federation|Russian Federation|43.512856|43.512856|43.636583|43.636583|446|446
Namlea|Namlea|Namlea|Namlea|Indonesia|Indonesia|-3.250|-3.250|127.083|127.083|33|33
Nadi International|Nadi International|Nadi|Nadi|Fiji|Fiji|-17.755392|-17.755392|177.443378|177.443378|18|18
Nanchong|Nanchong|Nanchong|Nanchong|China|China|30.754|30.754|106.062|106.062||
Capodichino|Capodichino|Napoli|Napoli|Italy|Italy|40.886033|40.886033|14.290781|14.290781|90|90
Qaanaaq|Qaanaaq|Qaanaaq|Qaanaaq|Greenland|Greenland|77.488650|77.488650|-69.388731|-69.388731|16|16
Nare|Nare|Nare|Nare|Colombia|Colombia|6.210019|6.210019|-74.590589|-74.590589|145|145
Nassau International|Nassau International|Nassau|Nassau|Bahamas|Bahamas|25.038958|25.038958|-77.466231|-77.466231|5|5
Augusto Severo|Augusto Severo|Natal|Natal|Brazil|Brazil|-5.911417|-5.911417|-35.247717|-35.247717|52|52
Napuka Island|Napuka Island|Napuka Island|Napuka Island|French Polynesia|French Polynesia|-14.176783|-14.176783|-141.267264|-141.267264|2|2
Nevsehir|Nevsehir|Nevsehir|Nevsehir|Turkey|Turkey|38.626|38.626|34.717|34.717||
Narathiwat|Narathiwat|Narathiwat|Narathiwat|Thailand|Thailand|6.519922|6.519922|101.743400|101.743400|5|5
Barbers Point|Barbers Point|Barbers Point|Barbers Point|United States|United States|21.307354|21.307354|-158.070302|-158.070302|9|9
Nanyuan Airport|Nanyuan Airport|Beijing|Beijing|China|China|39.779444|39.779444|116.386389|116.386389||
Nana|Nana|Star Habour|Star Habour|Solomon Islands|Solomon Islands|-10.783333333333|-10.783333333333|162.3|162.3||
Nambaiyufa|Nambaiyufa|Nambaiyufa|Nambaiyufa|Papua New Guinea|Papua New Guinea|-6.233|-6.233|145.233|145.233|1676|1676
Barrancominas|Barrancominas|Barrancominas|Barrancominas|Colombia|Colombia|3.333|3.333|-70.317|-70.317|457|457
Naberevnye Chelny|Naberevnye Chelny|Naberevnye Chelny|Naberevnye Chelny|Russian Federation|Russian Federation|55.564686|55.564686|52.092511|52.092511|196|196
NAS/Alvin Callendar|NAS/Alvin Callendar|New Orleans|New Orleans|United States|United States|29.827215|29.827215|-90.026588|-90.026588|1|1
Nambucca Heads|Nambucca Heads|Nambucca Heads|Nambucca Heads|Australia|Australia|-30.702778|-30.702778|152.978611|152.978611|1|1
San Blas|San Blas|San Blas|San Blas|Panama|Panama|9.250273|9.250273|-78.118332|-78.118332|2|2
Jomo Kenyatta International|Jomo Kenyatta International|Nairobi|Nairobi|Kenya|Kenya|-1.319242|-1.319242|36.927775|36.927775|1625|1625
Battery Pk City/N. Cov|Battery Pk City/N. Cov|New York|New York|Colombia|Colombia|5.5|5.5|-70.483333333333|-70.483333333333||
Nambour|Nambour|Nambour|Nambour|Australia|Australia|-26.633|-26.633|152.967|152.967||
NAS|NAS|Glenview|Glenview|United States|United States|42.08333333|42.08333333|-87.81833333|-87.81833333||
Cana Brava|Cana Brava|Cana Brava|Cana Brava|Brazil|Brazil|-13.533|-13.533|-48.250|-48.250|417|417
Guantanamo NAS|Guantanamo NAS|Guantanamo|Guantanamo|Cuba|Cuba|19.906458|19.906458|-75.207056|-75.207056|17|17
Nabire|Nabire|Nabire|Nabire|Indonesia|Indonesia|-3.368183|-3.368183|135.496406|135.496406|6|6
North Caicos|North Caicos|North Caicos|North Caicos|Turks and Caicos Islands|Turks and Caicos Islands|21.917567|21.917567|-71.939572|-71.939572|3|3
Nueva Casas Grandes|Nueva Casas Grandes|Paloma Grande|Paloma Grande|Mexico|Mexico|30.397439|30.397439|-107.874969|-107.874969|1478|1478
Nachingwea|Nachingwea|Nachingwea|Nachingwea|Tanzania|Tanzania|-10.357500|-10.357500|38.779167|38.779167|427|427
Necocli|Necocli|Necocli|Necocli|Colombia|Colombia|8.450000|8.450000|-76.783333|-76.783333|40|40
Newcastle Airport|Newcastle Airport|Newcastle|Newcastle|United Kingdom|United Kingdom|55.037500|55.037500|-1.691667|-1.691667|81|81
New Chenega|New Chenega|New Chenega|New Chenega|United States|United States|60.077306|60.077306|-147.991889|-147.991889|22|22
NAS|NAS|Quonset Point|Quonset Point|United States|United States|41.599546|41.599546|-71.416722|-71.416722|5|5
Cubi Pt NAS|Cubi Pt NAS|Luzon Is|Luzon Is|Philippines|Philippines|16.000|16.000|121.000|121.000|250|250
Atlanta Nas|Atlanta Nas|Marietta, GA|Marietta, GA|United States|United States|34.351111111111|34.351111111111|-84.287222222222|-84.287222222222||
San Carlos|San Carlos|San Carlos|San Carlos|Nicaragua|Nicaragua|11.766666666667|11.766666666667|-86.1|-86.1||
Newcastle|Newcastle|Newcastle|Newcastle|South Africa|South Africa|-27.770586|-27.770586|29.976894|29.976894|1242|1242
Guanacaste|Guanacaste|Nicoya|Nicoya|Costa Rica|Costa Rica|10.139444|10.139444|-85.445833|-85.445833|120|120
Nukus|Nukus|Nukus|Nukus|Uzbekistan|Uzbekistan|42.488411|42.488411|59.623256|59.623256|75|75
Annecy-Meythe|Annecy-Meythe|Annecy|Annecy|France|France|45.930775|45.930775|6.106289|6.106289|463|463
Bandanaira|Bandanaira|Bandanaira|Bandanaira|Indonesia|Indonesia|-4.533|-4.533|129.900|129.900||
Nouadhibou|Nouadhibou|Nouadhibou|Nouadhibou|Mauritania|Mauritania|20.933067|20.933067|-17.029956|-17.029956|5|5
Nanded|Nanded|Nanded|Nanded|India|India|19.181944|19.181944|77.318611|77.318611|381|381
Sumbe|Sumbe|Sumbe|Sumbe|Angola|Angola|-11.167922|-11.167922|13.847544|13.847544|11|11
Mandera|Mandera|Mandera|Mandera|Kenya|Kenya|3.933|3.933|41.850|41.850|245|245
Ndalatandos|Ndalatandos|Ndalatandos|Ndalatandos|Angola|Angola|-13.783333333333|-13.783333333333|16.716666666667|16.716666666667||
Qiqihar|Qiqihar|Qiqihar|Qiqihar|Mongolia|Mongolia|47.239628|47.239628|123.918131|123.918131|145|145
Namudi|Namudi|Namudi|Namudi|Papua New Guinea|Papua New Guinea|-9.467|-9.467|148.317|148.317|320|320
Ndjamena|Ndjamena|Ndjamena|Ndjamena|Chad|Chad|12.133689|12.133689|15.034019|15.034019|295|295
Namdrik Island|Namdrik Island|Namdrik Island|Namdrik Island|Marshall Islands|Marshall Islands|5.631667|5.631667|168.125000|168.125000|5|5
Ndele|Ndele|Ndele|Ndele|Central African Republic|Central African Republic|8.426667|8.426667|20.634999|20.634999|497|497
Mendi|Mendi|Mendi|Mendi|Ethiopia|Ethiopia|9.767|9.767|35.100|35.100|1676|1676
Nadunumu|Nadunumu|Nadunumu|Nadunumu|Papua New Guinea|Papua New Guinea|-9.133|-9.133|147.683|147.683|152|152
La Palma Del Condado|La Palma Del Condado|La Palma Del Condado|La Palma Del Condado|Spain|Spain|37.383333333333|37.383333333333|-6.55|-6.55||
Ellyson NAS|Ellyson NAS|Pensacola, FL|Pensacola, FL|United States|United States|30.526944444444|30.526944444444|-87.198055555556|-87.198055555556|35|35
Nador|Nador|Nador|Nador|Morocco|Morocco|34.988781|34.988781|-3.028206|-3.028206|175|175
Sandstone|Sandstone|Sandstone|Sandstone|Australia|Australia|-27.977500|-27.977500|119.299722|119.299722|533|533
Rundu|Rundu|Rundu|Rundu|Namibia|Namibia|-17.956461|-17.956461|19.719439|19.719439|1106|1106
USN Heliport|USN Heliport|Anacostia|Anacostia|Ethiopia|Ethiopia|12.15|12.15|36.366666666667|36.366666666667||
Sanday|Sanday|Sanday|Sanday|United Kingdom|United Kingdom|59.250275|59.250275|-2.576667|-2.576667|20|20
Cuxhaven|Cuxhaven|Nordholz-Spieka|Nordholz-Spieka|Germany|Germany|53.768|53.768|8.659|8.659|23|23
Brunswick Golden Isles|Brunswick Golden Isles|Glynco|Glynco|United States|United States|31.25055555|31.25055555|-81.47611111|-81.47611111||
Necochea|Necochea|Necochea|Necochea|Argentina|Argentina|-38.483056|-38.483056|-58.817222|-58.817222|22|22
Neftekamsk|Neftekamsk|Neftekamsk|Neftekamsk|Russian Federation|Russian Federation|56.106944|56.106944|54.347222|54.347222|139|139
Negril|Negril|Negril|Negril|Jamaica|Jamaica|18.364202|18.364202|-78.305611|-78.305611|3|3
Nejjo|Nejjo|Nejjo|Nejjo|Ethiopia|Ethiopia|9.550|9.550|35.467|35.467|1875|1875
Nekemt|Nekemt|Nekemt|Nekemt|Ethiopia|Ethiopia|9.050|9.050|36.600|36.600|1981|1981
Naec|Naec|Lakehurst|Lakehurst|United States|United States|40.035103|40.035103|-74.352144|-74.352144|31|31
Olf Usn|Olf Usn|Whitehouse|Whitehouse|United States|United States|30.350238|30.350238|-81.883161|-81.883161|30|30
Neryungri|Neryungri|Neryungri|Neryungri|Russian Federation|Russian Federation|56.650|56.650|124.600|124.600||
East 34th St Landing|East 34th St Landing|New York|New York|Colombia|Colombia|5.5|5.5|-70.483333333333|-70.483333333333||
New Bight|New Bight|New Bight|New Bight|Bahamas|Bahamas|24.31527777|24.31527777|-75.45416666|-75.45416666||
Sam Neua|Sam Neua|Sam Neua|Sam Neua|Laos|Laos|20.418358|20.418358|104.066583|104.066583|1000|1000
Newcastle|Newcastle|Nevis|Nevis|Saint Kitts and Nevis|Saint Kitts and Nevis|17.205642|17.205642|-62.594003|-62.594003|4|4
Lakefront|Lakefront|New Orleans|New Orleans|United States|United States|30.042389|30.042389|-90.028250|-90.028250|2|2
